"EU TB","EU Imports","EU Exports","China TB","China Imports","China Exports","China Export Prices","China Import Prices","DE Exports in T","DE Imports in T","DE TB","DE Export Prices","DE Import Prices","US TB","US Exports","US Imports","US Export Prices","US Import Prices","FR TB","FR Imports","FR Exports","FR Export Prices","FR Import Prices","GP Imports","GB Exports","GB Import Prices","GB Export Prices","GB Trade Balance","IT Exports","IT Imports","IT Trade Balance","IT Import Prices","IT Export Prices","JP TB","JP Imports","JP Exports","JP Export Prices","JP Import Prices","NL Exports","NL Imports","NL TB","NL Export Prices","NL Import Prices","Canada Exports","Canada Imports","Canada TB","Canada Import Prices","Canada Export Prices","Korea Exports","Korea Imports","Korea Export Prices","Korea Import Prices","Korea TB","HK Exports","HK Imports","HK TB","MX Exports","MX Imports","MX TB"
2.62e+10,1.9195e+11,2.1812e+11,4.2308e+10,1.70671e+11,2.12979e+11,101.1,96.4,9.917e+10,8.066e+10,1.98e+10,95.73,93.13,-4.128e+10,1.36659e+11,2.03846e+11,125.1,124.5,-4.289e+09,5.1659e+10,4.737e+10,116.9,101.5,4.4229e+10,3.1802e+10,NA,NA,-2.644e+09,4.1461e+10,3.4677e+10,8.373e+09,100.73,99.98,4.3582e+10,6.222e+12,6.266e+12,101.7,109,5.1413e+10,4.3518e+10,7.895e+09,94.9,94.1,4.8969e+10,5.0295e+10,-1.326e+09,103.9,103.4,4.6649e+10,4.1397e+10,104.36,108.3,5.252e+09,3.48528e+11,3.79118e+11,-3.059e+10,3.7541e+10,3.7461e+10,-687408000
1.93e+10,1.78602e+11,1.97861e+11,3.7176e+10,1.84266e+11,2.21442e+11,101.4,96.1,9.722e+10,7.973e+10,1.83e+10,95.73,93.59,-3.883e+10,1.37266e+11,2.01758e+11,125.2,124.7,-5.226e+09,4.7547e+10,4.2321e+10,117.3,101.7,3.8014e+10,3.2822e+10,NA,NA,4.667e+09,3.9013e+10,3.4145e+10,5.198e+09,102.03,101.35,-1.78265e+11,6.393e+12,6.214e+12,101.9,109.2,4.8982e+10,4.2035e+10,6.947e+09,94.3,93.9,4.8703e+10,4.9607e+10,-903500000,104,104.6,4.4041e+10,4.0729e+10,102.11,107.27,3.312e+09,3.5927e+11,3.85438e+11,-2.6168e+10,3.7775e+10,3.6956e+10,786831000
2.21e+10,1.63426e+11,1.85555e+11,4.7248e+10,1.9139e+11,2.38638e+11,98.6,97.9,9.935e+10,8.131e+10,2.03e+10,95.82,93.78,-4.394e+10,1.37986e+11,2.06516e+11,125,125,-2.782e+09,4.3521e+10,4.0739e+10,117.6,102,3.7445e+10,3.488e+10,NA,NA,7.647e+09,4.0437e+10,3.5539e+10,5.064e+09,102.33,101.83,-7.0339e+10,6.358e+12,6.288e+12,102,110.4,4.7631e+10,4.112e+10,6.511e+09,95.1,95.4,4.9184e+10,4.9379e+10,-195800000,103.7,104.3,4.5668e+10,4.3687e+10,102.82,108.99,1.981e+09,3.51276e+11,3.83773e+11,-3.2497e+10,3.7692e+10,3.671e+10,3.067e+09
7e+08,1.82752e+11,1.8347e+11,5.4667e+10,1.56921e+11,2.11588e+11,NA,NA,9.886e+10,8.121e+10,1.79e+10,96.01,93.41,-4.378e+10,1.36455e+11,2.03386e+11,125.8,125.2,-7.289e+09,4.608e+10,3.8791e+10,117.6,101.6,3.8562e+10,3.0589e+10,NA,NA,2.526e+09,4.0577e+10,3.6351e+10,538107000,109.07,105.92,-8.847e+09,6.211e+12,6.202e+12,102.5,110.9,4.7195e+10,4.0976e+10,6.218e+09,92.2,92.3,4.7575e+10,5.0377e+10,-2.802e+09,103.5,102.9,4.3103e+10,4.2718e+10,102.12,108.1,384960000,2.69396e+11,2.99991e+11,-3.0595e+10,3.8729e+10,3.7283e+10,-2.481e+09
2.25e+10,1.65429e+11,1.8789e+11,-6.1992e+10,1.42372e+11,8.0379e+10,NA,NA,9.95e+10,7.995e+10,2.02e+10,95.91,92.58,-4.087e+10,1.37773e+11,2.00326e+11,124.3,124.3,-4.539e+09,4.5513e+10,4.0974e+10,117.4,100.7,3.9586e+10,2.755e+10,NA,NA,-1.647e+09,4.0294e+10,3.4466e+10,5.595e+09,111.02,106.72,5.8178e+11,5.821e+12,6.403e+12,102.7,111,4.5201e+10,3.817e+10,7.031e+09,92.8,92.7,4.786e+10,5.0809e+10,-2.949e+09,103.9,100.6,4.0912e+10,3.6977e+10,103.05,106.55,3.935e+09,2.38558e+11,2.77108e+11,-3.8551e+10,3.7905e+10,3.6311e+10,2.718e+09
2.9e+10,1.6481e+11,1.9377e+11,1.9969e+10,1.64603e+11,1.84572e+11,101.2,97.4,8.754e+10,7.528e+10,1.3e+10,95.26,89.35,-4.372e+10,1.26397e+11,1.92282e+11,122.5,121.3,-2.371e+09,4.0901e+10,3.853e+10,116.1,97.5,3.5954e+10,2.5614e+10,NA,NA,1.445e+09,3.3846e+10,2.8432e+10,5.628e+09,111.23,107.82,-2.85447e+11,6.224e+12,5.939e+12,100.2,105.8,4.7279e+10,3.968e+10,7.599e+09,90.4,88.5,4.3879e+10,4.8435e+10,-4.556e+09,107,97.2,4.6167e+10,4.1804e+10,101.41,100.85,4.363e+09,3.23647e+11,3.58354e+11,-3.4707e+10,3.652e+10,3.4567e+10,3.314e+09
2e+09,1.32967e+11,1.34984e+11,4.4937e+10,1.54547e+11,1.99483e+11,107.7,94.4,6.502e+10,6.134e+10,3.6e+09,94.88,87.78,-5.312e+10,9.4229e+10,1.69562e+11,118.2,118.2,-4.378e+09,2.9139e+10,2.476e+10,115.3,95.6,2.7457e+10,2.3632e+10,NA,NA,8.136e+09,2.203e+10,2.2846e+10,-1.126e+09,111.97,108.05,-1.033e+12,6.086e+12,5.053e+12,99.5,99.4,3.6941e+10,3.2399e+10,4.542e+09,86.8,85.8,3.17e+10,3.7238e+10,-5.539e+09,104.9,87.9,3.627e+10,3.7933e+10,99.22,95.15,-1.662e+09,3.09462e+11,3.32799e+11,-2.3337e+10,2.2597e+10,2.68e+10,-3.234e+09
8.2e+09,1.34118e+11,1.42303e+11,6.1617e+10,1.44811e+11,2.06428e+11,108.4,90.6,7.295e+10,6.39e+10,8.5e+09,94.7,88.06,-5.493e+10,9.0036e+10,1.6697e+11,118.2,119,-7.708e+09,3.3872e+10,2.6164e+10,114.7,95.8,2.6996e+10,2.4422e+10,NA,NA,9.128e+09,3.0294e+10,2.5151e+10,5.685e+09,115.94,111.9,-8.34667e+11,5.396e+12,4.561e+12,98.1,93.5,3.7325e+10,3.2296e+10,5.029e+09,87.9,85,3.4109e+10,3.601e+10,-1.901e+09,103.5,91.5,3.4855e+10,3.4662e+10,99.7,98.97,192537000,3.1761e+11,3.31341e+11,-1.373e+10,1.8222e+10,2.1836e+10,-3.462e+09
1.91e+10,1.49697e+11,1.68787e+11,4.468e+10,1.68167e+11,2.12847e+11,104.3,91.7,8.243e+10,6.894e+10,1.41e+10,94.7,88.61,-4.94e+10,1.0383e+11,1.75165e+11,120.3,120.6,-7.982e+09,4.2445e+10,3.4463e+10,114.9,96.8,3.2641e+10,2.493e+10,NA,NA,3.666e+09,3.4755e+10,2.9345e+10,6.255e+09,114.9,111.52,-5.75703e+11,5.322e+12,4.746e+12,99.1,94.1,4.2123e+10,3.6615e+10,5.508e+09,87.6,88.4,4.0956e+10,4.3578e+10,-2.623e+09,101.3,98.6,3.9214e+10,3.5795e+10,100.28,101.41,3.419e+09,3.05608e+11,3.38949e+11,-3.3341e+10,3.1899e+10,2.7184e+10,5.536e+09
2.62e+10,1.58478e+11,1.84661e+11,6.0309e+10,1.7653e+11,2.36839e+11,104.3,93.3,8.634e+10,6.967e+10,1.76e+10,94.7,88.89,-5.975e+10,1.15418e+11,1.96188e+11,121.5,122.1,-5.817e+09,4.3189e+10,3.7371e+10,124.8,106,3.5163e+10,2.475e+10,NA,NA,1.46e+09,3.737e+10,3.1388e+10,9.551e+09,116.54,112.81,-9.426e+10,5.211e+12,5.117e+12,99.3,96.4,4.3839e+10,3.7011e+10,6.829e+09,88.9,87,4.4625e+10,4.7847e+10,-3.222e+09,103,101.1,4.2785e+10,3.8849e+10,100.36,100.57,3.936e+09,3.28466e+11,3.58282e+11,-2.9816e+10,3.4853e+10,2.8286e+10,5.655e+09
1.32e+10,1.41948e+11,1.55193e+11,5.7101e+10,1.77272e+11,2.34373e+11,101.3,96.4,8.962e+10,7.396e+10,1.52e+10,94.6,88.98,-6.214e+10,1.19084e+11,2.01966e+11,122.1,123.2,-7.396e+09,3.5445e+10,2.805e+10,123.9,105.9,3.5215e+10,2.5279e+10,NA,NA,1.361e+09,3.8074e+10,3.1614e+10,3.885e+09,115.25,112.24,3.299e+11,5.232e+12,5.562e+12,99.7,97.4,4.0134e+10,3.4173e+10,5.961e+09,88.2,87.2,4.5177e+10,4.858e+10,-3.403e+09,102.9,101.8,3.9469e+10,3.5818e+10,100.3,99.49,3.651e+09,3.44484e+11,3.5911e+11,-1.4626e+10,3.8059e+10,3.0908e+10,6.155e+09
2.37e+10,1.65656e+11,1.89328e+11,3.5344e+10,2.03269e+11,2.38613e+11,96.2,97,9.19e+10,7.499e+10,1.7e+10,94.7,89.26,-5.818e+10,1.23031e+11,2.02019e+11,122.8,123.4,-6.094e+09,4.4654e+10,3.856e+10,124.8,105.8,3.898e+10,2.51e+10,NA,NA,-2.439e+09,3.9467e+10,3.2398e+10,6.039e+09,114.9,113.71,5.61392e+11,5.417e+12,5.978e+12,99.7,97.6,4.5931e+10,3.842e+10,7.511e+09,88.3,86.9,4.593e+10,4.9911e+10,-3.981e+09,103.1,102.1,4.782e+10,3.94e+10,100.26,98.37,8.42e+09,3.79348e+11,3.92042e+11,-1.2694e+10,3.7882e+10,3.2989e+10,4.397e+09
2.9e+10,1.69714e+11,1.98692e+11,5.7322e+10,1.78908e+11,2.3623e+11,97.8,95.4,9.219e+10,7.517e+10,1.81e+10,94.79,89.53,-6.108e+10,1.26009e+11,2.0776e+11,123,123.3,-4.119e+09,4.5809e+10,4.169e+10,124.6,105.9,4.1012e+10,2.6699e+10,NA,NA,-1.853e+09,3.8936e+10,3.2994e+10,7.587e+09,113.56,112.95,5.8413e+11,5.544e+12,6.128e+12,99.6,97.1,4.7587e+10,3.8773e+10,8.814e+09,90.7,89.1,4.6242e+10,5.0187e+10,-3.945e+09,104.3,102.5,4.4819e+10,3.9094e+10,97.88,96.2,5.725e+09,3.44657e+11,3.81413e+11,-3.6756e+10,4.0178e+10,3.3552e+10,6.256e+09
2.45e+10,1.71539e+11,1.96077e+11,7.4249e+10,1.92663e+11,2.66912e+11,99.9,94.2,9.365e+10,7.863e+10,1.56e+10,95.17,89.99,-6.47e+10,1.28115e+11,2.14218e+11,124,123.4,-4.194e+09,4.41e+10,3.9905e+10,124.7,106.4,4.3406e+10,2.7245e+10,NA,NA,-3.646e+09,4.0684e+10,3.4004e+10,6.864e+09,113.48,112.95,6.7917e+11,5.459e+12,6.138e+12,99.6,97.5,4.636e+10,3.9512e+10,6.848e+09,90.6,89.2,4.6828e+10,5.0412e+10,-3.585e+09,103,103.3,4.5752e+10,3.9945e+10,97.42,96.19,5.807e+09,3.79568e+11,4.05177e+11,-2.5609e+10,3.9084e+10,3.5997e+10,3.056e+09
2.77e+10,1.63383e+11,1.91045e+11,7.579e+10,2.05898e+11,2.81688e+11,100.5,95.4,9.575e+10,7.705e+10,1.78e+10,95.26,90.55,-6.202e+10,1.33475e+11,2.16884e+11,125.5,124.6,-3.027e+09,4.2439e+10,3.9412e+10,125.6,107.4,4.6783e+10,2.794e+10,NA,NA,-6.39e+09,3.932e+10,3.3615e+10,6.79e+09,112.14,113.19,6.34395e+11,5.698e+12,6.333e+12,100.1,99.4,4.621e+10,3.9643e+10,6.567e+09,91.6,91.1,4.7596e+10,4.9739e+10,-2.143e+09,102.2,104.3,5.1332e+10,4.4638e+10,97.99,98.16,6.694e+09,3.92216e+11,4.37947e+11,-4.5731e+10,4.0304e+10,3.6662e+10,6.275e+09
9.7e+09,1.57735e+11,1.67426e+11,6.1407e+10,2.01975e+11,2.63382e+11,101,95.9,9.611e+10,7.69e+10,2.11e+10,96.1,92.3,-6.278e+10,1.35433e+11,2.20371e+11,128.9,126.5,-5.692e+09,4.1882e+10,3.6189e+10,127.3,108.9,3.8538e+10,2.1816e+10,NA,NA,-2.837e+09,4.0008e+10,3.4303e+10,1.524e+09,111.71,113.47,6.46698e+11,6.111e+12,6.758e+12,101,102.7,4.8673e+10,4.0374e+10,8.299e+09,90.9,89.9,5.2203e+10,5.1139e+10,1.064e+09,102.8,108.2,4.8007e+10,4.4457e+10,100.16,101.79,3.55e+09,3.8798e+11,4.13208e+11,-2.5228e+10,4.0306e+10,3.7933e+10,-1.195e+09
2.26e+10,1.61465e+11,1.84077e+11,3.5007e+10,1.69378e+11,2.04385e+11,97.9,101.2,9.637e+10,7.977e+10,1.72e+10,96.5,93.4,-6.64e+10,1.32346e+11,2.20468e+11,131,128,-5.254e+09,4.3112e+10,3.7858e+10,128.3,110.6,3.9683e+10,2.524e+10,NA,NA,-8.86e+08,4.0474e+10,3.48e+10,4.759e+09,110.15,113.61,-1.22932e+11,6.501e+12,6.378e+12,102.2,107.2,4.954e+10,4.0509e+10,9.031e+09,93.7,94.3,5.0638e+10,4.9926e+10,712300000,103.4,113.2,4.4707e+10,4.2405e+10,103.68,106.28,2.302e+09,3.11077e+11,3.25776e+11,-1.4699e+10,3.809e+10,3.6083e+10,2.727e+09
2.2e+10,1.96889e+11,2.18906e+11,1.1552e+10,2.28992e+11,2.40543e+11,98.3,105,9.987e+10,8.374e+10,1.54e+10,97.2,94.7,-6.61e+10,1.44091e+11,2.31507e+11,134.3,129.9,-6.523e+09,5.1342e+10,4.4819e+10,129.6,111.5,3.8639e+10,2.7621e+10,NA,NA,2.784e+09,4.1533e+10,3.6959e+10,4.863e+09,110.06,115.09,2.09319e+11,6.585e+12,6.795e+12,105,111.3,5.8062e+10,4.7912e+10,1.015e+10,96.2,92.9,5.0233e+10,5.2044e+10,-1.812e+09,103.7,113.1,5.3691e+10,4.9743e+10,107.43,109.97,3.948e+09,4.09124e+11,4.36091e+11,-2.6967e+10,4.0045e+10,4.4019e+10,-2.944e+09
1.39e+10,1.84575e+11,1.98454e+11,4.0473e+10,2.22619e+11,2.63091e+11,97.8,110.4,9.932e+10,8.262e+10,1.6e+10,97.8,95.8,-6.653e+10,1.43322e+11,2.30657e+11,135.9,131.1,-5.943e+09,4.7833e+10,4.189e+10,130.4,112.4,3.9925e+10,2.8538e+10,NA,NA,2.253e+09,4.3431e+10,3.7783e+10,5.725e+09,108.29,115.18,6.6084e+10,6.839e+12,6.905e+12,106.7,114.2,5.5203e+10,4.6549e+10,8.654e+09,97.5,95,5.0001e+10,5.0071e+10,-7e+07,105.1,115.6,5.1226e+10,5.0891e+10,110.26,109.72,334840000,3.84874e+11,4.1665e+11,-3.1776e+10,3.9935e+10,3.919e+10,1.685e+09
1.11e+10,1.81998e+11,1.93105e+11,4.2835e+10,2.20394e+11,2.63229e+11,99.6,117.4,1.0111e+11,8.458e+10,1.49e+10,98.5,97,-6.662e+10,1.44835e+11,2.32464e+11,139,132.8,-7.514e+09,4.5765e+10,3.825e+10,130.6,114,3.9169e+10,2.911e+10,NA,NA,4.141e+09,4.1745e+10,3.7693e+10,5.354e+09,106.95,115.8,8.373e+10,6.868e+12,6.952e+12,108,116.8,5.4317e+10,4.6028e+10,8.289e+09,99.3,96.4,4.9121e+10,5.1587e+10,-2.466e+09,103.2,117.8,5.0725e+10,4.7911e+10,112.29,112.98,2.815e+09,3.93814e+11,4.19278e+11,-2.5464e+10,4.0762e+10,4.111e+10,386916000
1.65e+10,1.93385e+11,2.09837e+11,4.9439e+10,2.30865e+11,2.80304e+11,100.8,118,9.863e+10,8.399e+10,1.34e+10,99.2,98.4,-7.149e+10,1.46209e+11,2.38013e+11,140.6,134.2,-6.007e+09,5.1309e+10,4.5302e+10,131.8,115.4,4.0778e+10,2.7181e+10,NA,NA,6.21e+08,4.2877e+10,3.8807e+10,5.224e+09,108.73,117.03,-1.76775e+11,7.146e+12,6.97e+12,108.9,120.1,5.8552e+10,4.8894e+10,9.658e+09,97.2,101,5.2476e+10,5.1498e+10,978400000,104.6,119.8,5.4779e+10,5.0429e+10,113.36,116.05,4.35e+09,4.06607e+11,4.47062e+11,-4.0455e+10,4.0931e+10,4.1096e+10,709945000
1.9e+10,1.88215e+11,2.07215e+11,5.484e+10,2.26439e+11,2.81278e+11,102.6,117.2,1.0027e+11,8.396e+10,1.73e+10,100.3,100.4,-6.995e+10,1.48061e+11,2.35341e+11,142.1,134.6,-6.126e+09,4.7455e+10,4.1329e+10,132.9,117.6,4.2582e+10,2.7065e+10,NA,NA,-3.774e+09,4.4476e+10,3.9763e+10,8.17e+09,105.27,116.13,-2.7619e+10,7.005e+12,6.978e+12,109.6,122.7,5.7928e+10,4.9001e+10,8.927e+09,100.4,99,5.2884e+10,5.2975e+10,-9.1e+07,108.3,123.5,5.5462e+10,5.3676e+10,117.77,120.23,1.785e+09,4.16953e+11,4.51935e+11,-3.4981e+10,4.0929e+10,4.3916e+10,-3.998e+09
9e+08,1.84856e+11,1.8571e+11,5.8445e+10,2.34726e+11,2.93171e+11,106.5,115.7,9.77e+10,8.358e+10,1.35e+10,101,101.5,-7.322e+10,1.49176e+11,2.38861e+11,142.4,134.3,-7.611e+09,4.2807e+10,3.5196e+10,133.9,118.7,4.1194e+10,2.5728e+10,NA,NA,-3.895e+09,4.4248e+10,4.1772e+10,334824000,103.2,116.32,-2.37284e+11,7.283e+12,7.046e+12,109.3,125.4,5.6101e+10,4.801e+10,8.091e+09,101.3,101.7,5.3774e+10,5.2831e+10,943500000,109.5,121.9,5.3165e+10,5.1581e+10,119.27,121.79,1.584e+09,4.33671e+11,4.59968e+11,-2.6298e+10,4.0478e+10,4.2698e+10,-3.744e+09
5.8e+09,2.03498e+11,2.09296e+11,6.7537e+10,2.37162e+11,3.04699e+11,110.6,116.4,9.926e+10,8.549e+10,1.34e+10,101.8,102.7,-7.71e+10,1.44548e+11,2.39263e+11,142.8,134.9,-6.996e+09,5.0464e+10,4.3468e+10,135.7,121.9,4.3241e+10,2.6533e+10,NA,NA,-4.265e+09,4.3912e+10,4.1381e+10,1.44e+09,100.78,114.94,-5.76491e+11,7.317e+12,6.74e+12,109.8,127.1,6.0867e+10,5.1559e+10,9.307e+09,101.6,102.5,5.2891e+10,5.2005e+10,885700000,110.9,123,5.5914e+10,5.1636e+10,120.73,124.58,4.278e+09,4.41814e+11,4.84206e+11,-4.2391e+10,4.1013e+10,4.2627e+10,-2.324e+09
-8e+08,2.1406e+11,2.13263e+11,8.4406e+10,2.14714e+11,2.9912e+11,108.1,117,1.0333e+11,8.821e+10,1.27e+10,103,106,-6.694e+10,1.58528e+11,2.43205e+11,145.5,136.9,-7.361e+09,5.2693e+10,4.5332e+10,138.4,125.9,4.2234e+10,3.1202e+10,NA,NA,1.88e+09,4.4524e+10,4.3147e+10,2.216e+09,100.22,115.51,-3.68501e+11,7.129e+12,6.76e+12,112.5,132.5,6.03e+10,5.319e+10,7.109e+09,106.5,106.9,5.6119e+10,5.4447e+10,1.672e+09,110.3,127.1,5.566e+10,5.3848e+10,123.42,131.11,1.813e+09,4.18278e+11,4.48741e+11,-3.0464e+10,4.1612e+10,4.3853e+10,-2.799e+09
-4.9e+09,2.29952e+11,2.25073e+11,7.1265e+10,2.53012e+11,3.24277e+11,107.5,117.6,1.0648e+11,9.312e+10,1.01e+10,103.9,108.2,-8.015e+10,1.57911e+11,2.5713e+11,146.5,137.9,-1.0174e+10,5.618e+10,4.6006e+10,140.7,125.7,4.3415e+10,3.066e+10,NA,NA,-3.8e+07,4.5898e+10,4.4589e+10,2.2e+09,101.56,116.27,-6.09383e+11,7.877e+12,7.267e+12,113.6,139.5,6.4409e+10,5.7251e+10,7.158e+09,106.3,109.7,5.861e+10,5.6192e+10,2.417e+09,112.6,127.2,6.0331e+10,5.7358e+10,122.27,129.82,2.973e+09,4.74417e+11,4.86023e+11,-1.1606e+10,4.5044e+10,4.5153e+10,-22116000
-9.4e+09,2.27533e+11,2.18118e+11,9.3208e+10,2.46454e+11,3.39662e+11,109.3,116.5,1.0898e+11,9.695e+10,7.6e+09,104.8,109.6,-8.079e+10,1.61394e+11,2.6176e+11,144.2,137.4,-1.0699e+10,5.7208e+10,4.6508e+10,142.4,127.7,4.4942e+10,3.1441e+10,NA,NA,-1.103e+09,4.5706e+10,4.8607e+10,-1.475e+09,103.37,117.8,-6.25578e+11,7.964e+12,7.338e+12,112.8,139.4,6.3573e+10,5.5692e+10,7.881e+09,107.4,108.6,5.7809e+10,5.9584e+10,-1.775e+09,114.3,125.3,6.0734e+10,6.116e+10,120.78,127.23,-425554000,4.89514e+11,5.22267e+11,-3.2753e+10,4.5076e+10,4.6913e+10,763742000
-3.1e+10,2.31897e+11,2.00894e+11,7.9306e+10,2.43972e+11,3.23277e+11,109.5,115.8,1.0639e+11,9.38e+10,1.04e+10,106.5,112.7,-8.556e+10,1.57693e+11,2.63167e+11,148.2,140.1,-9.734e+09,5.5392e+10,4.5657e+10,144.6,133.1,5.1227e+10,2.7682e+10,NA,NA,-1.1404e+10,4.7903e+10,4.9858e+10,-6.845e+09,109.29,121.79,-9.36266e+11,8.521e+12,7.585e+12,113.7,139.2,6.2816e+10,5.5699e+10,7.117e+09,113.6,113.2,5.8775e+10,5.5527e+10,3.248e+09,114.6,132.3,5.5455e+10,6.0607e+10,122.23,132.86,-5.151e+09,4.59549e+11,4.52901e+11,6.648e+09,4.172e+10,4.5299e+10,-6.262e+09
-9.9e+09,2.26466e+11,2.16517e+11,2.6176e+10,1.8862e+11,2.14796e+11,111.7,111.9,1.1202e+11,9.697e+10,1.11e+10,108,113.7,-8.707e+10,1.61458e+11,2.66747e+11,153,142.6,-1.0608e+10,5.5868e+10,4.526e+10,144.7,134.1,5.0811e+10,3.0788e+10,NA,NA,-7.897e+09,4.9326e+10,5.0589e+10,-1.825e+09,108.6,121.26,-1.141e+12,8.79e+12,7.65e+12,115,142.7,6.2739e+10,5.3491e+10,9.247e+09,113.5,117.6,6.1226e+10,5.8273e+10,2.953e+09,116.1,137.4,5.4156e+10,5.3482e+10,124.89,138.93,673782000,3.1379e+11,3.45898e+11,-3.2108e+10,4.8703e+10,4.8165e+10,1.335e+09
-2.08e+10,2.71109e+11,2.50285e+11,4.2853e+10,2.30017e+11,2.72869e+11,111.1,113.1,1.0822e+11,1.0179e+11,3.8e+09,111.3,119.8,-1.0191e+11,1.70477e+11,2.91713e+11,159,146.8,-1.3944e+10,6.6213e+10,5.2268e+10,152.3,144.6,5.3696e+10,3.3404e+10,NA,NA,-8.058e+09,5.0275e+10,5.1821e+10,-863293000,107.26,120.88,-1.028e+12,8.84e+12,7.812e+12,118.3,147.7,7.2843e+10,6.3927e+10,8.915e+09,117.9,118.2,6.4289e+10,6.2178e+10,2.111e+09,117.3,143.7,6.3787e+10,6.3811e+10,132.6,149.45,-24267000,3.72767e+11,4.10029e+11,-3.7262e+10,4.7624e+10,4.9281e+10,147159000
-3.53e+10,2.59146e+11,2.23842e+11,4.6291e+10,2.22674e+11,2.68965e+11,108.93,117.1,1.1277e+11,1.0338e+11,3.4e+09,112.7,121.4,-8.538e+10,1.75628e+11,2.81309e+11,160.6,147.5,-1.2924e+10,5.9861e+10,4.6936e+10,152.2,142.3,5.2934e+10,3.3191e+10,NA,NA,-6.866e+09,5.1401e+10,5.5043e+10,-3.877e+09,109.85,122.4,-1.547e+12,9.307e+12,7.76e+12,124.7,162.8,6.9217e+10,6.128e+10,7.937e+09,123.4,127.3,6.5807e+10,6.3795e+10,2.012e+09,118.4,147.7,5.7843e+10,6.0213e+10,134.57,148.6,-2.37e+09,3.89003e+11,4.25585e+11,-3.6582e+10,4.8454e+10,5.0871e+10,-1.783e+09
-3.08e+10,2.78361e+11,2.47563e+11,7.6111e+10,2.27787e+11,3.03899e+11,109.6,112.7,1.141e+11,1.0438e+11,4.2e+09,113.2,122.7,-8.426e+10,1.78156e+11,2.81819e+11,164.9,148.2,-1.462e+10,6.4107e+10,4.9488e+10,154,142.6,5.5374e+10,3.4979e+10,NA,NA,-7.669e+09,5.354e+10,5.5582e+10,-467286000,110.76,123.97,-1.817e+12,9.906e+12,8.088e+12,126.5,169.2,7.4114e+10,6.6235e+10,7.879e+09,126.1,131.7,6.8373e+10,6.4222e+10,4.151e+09,121.9,151.8,6.1591e+10,6.3168e+10,138.64,154.23,-1.577e+09,3.88137e+11,4.24812e+11,-3.6675e+10,4.8313e+10,5.1403e+10,-2.256e+09
-2.75e+10,2.78989e+11,2.51529e+11,9.3307e+10,2.301e+11,3.23407e+11,115.7,114.3,1.1918e+11,1.0831e+11,6.9e+09,114.1,122.9,-8.122e+10,1.82418e+11,2.82153e+11,166.7,148.5,-1.3876e+10,6.6667e+10,5.2791e+10,NA,NA,5.2867e+10,3.254e+10,NA,NA,-7.671e+09,5.2343e+10,5.6447e+10,-2.891e+09,112.87,125.02,-1.88e+12,1.0159e+13,8.279e+12,129.9,178.3,7.6635e+10,6.6378e+10,1.0257e+10,122.8,136.7,6.9017e+10,6.6036e+10,2.981e+09,122.2,148.9,5.768e+10,6.015e+10,140,155.09,-2.47e+09,3.80708e+11,4.49241e+11,-6.8533e+10,4.9177e+10,5.3843e+10,-3.971e+09
-3.6e+10,2.70643e+11,2.34633e+11,9.824e+10,2.29223e+11,3.27463e+11,114.35,115.63,1.1864e+11,1.0753e+11,5.4e+09,116,125.1,-7.104e+10,1.83161e+11,2.72397e+11,160.5,146.4,-1.4736e+10,6.2755e+10,4.8018e+10,NA,NA,5.3281e+10,3.6811e+10,NA,NA,-2.793e+09,5.5178e+10,5.8762e+10,-973210000,116.41,126.63,-2.148e+12,1.0497e+13,8.349e+12,131.3,183.4,7.3059e+10,6.3506e+10,9.553e+09,126.5,130.3,6.6286e+10,6.4825e+10,1.461e+09,123,147,6.0242e+10,6.526e+10,136.54,151,-5.018e+09,3.79638e+11,4.07193e+11,-2.7554e+10,4.7792e+10,5.3157e+10,-6.247e+09
-5.5e+10,2.85347e+11,2.30314e+11,7.6995e+10,2.33392e+11,3.10386e+11,112.71,110.46,1.2059e+11,1.1201e+11,2e+09,117.9,128.6,-6.852e+10,1.83368e+11,2.7015e+11,158.3,144.6,-1.6465e+10,6.1175e+10,4.4709e+10,NA,NA,5.8634e+10,4.1899e+10,NA,NA,-2.39e+09,5.2506e+10,6.0417e+10,-9.558e+09,116.33,127.01,-2.232e+12,1.0688e+13,8.456e+12,128.3,179.5,7.434e+10,6.7093e+10,7.247e+09,126.6,134.9,6.5206e+10,6.5537e+10,-331300000,120.8,141.1,5.6606e+10,6.6028e+10,134.73,149.68,-9.422e+09,3.7187e+11,3.85134e+11,-1.3264e+10,4.8756e+10,5.1781e+10,-5.704e+09
-3.69e+10,2.96819e+11,2.59947e+11,8.2151e+10,2.36092e+11,3.18243e+11,113.1,108.2,1.1898e+11,1.0891e+11,5.9e+09,117.1,127.3,-7.122e+10,1.79899e+11,2.69914e+11,156.8,143.1,-1.6849e+10,7.1278e+10,5.4429e+10,NA,NA,5.3972e+10,4.125e+10,NA,NA,2.072e+09,5.3714e+10,5.9275e+10,-6.693e+09,114.82,128.34,-1.996e+12,1.0559e+13,8.563e+12,132,189,8.1661e+10,7.0315e+10,1.1346e+10,126.3,135.9,6.6183e+10,6.5516e+10,666900000,122.5,138.6,5.7176e+10,6.1013e+10,138.52,154.7,-3.837e+09,4.01649e+11,4.46569e+11,-4.492e+10,5.1377e+10,5.1404e+10,-909993000
